example_id                                                                  | status | run_time        |
./spec/better_service/workflow/execution_spec.rb[1:1:2]                     | passed | 0.00077 seconds |
./spec/better_service/workflow/execution_spec.rb[1:1:3]                     | passed | 0.00077 seconds |
./spec/better_service/workflow/execution_spec.rb[1:2:1]                     | passed | 0.00112 seconds |
./spec/better_service/workflow/execution_spec.rb[1:3:1]                     | passed | 0.00084 seconds |
./spec/better_service/workflow/execution_spec.rb[1:3:2]                     | passed | 0.00064 seconds |
./spec/better_service/workflow/execution_spec.rb[1:4:1]                     | passed | 0.00183 seconds |
./spec/better_service/workflow/execution_spec.rb[1:4:2]                     | passed | 0.00335 seconds |
./spec/better_service/workflow/execution_spec.rb[1:5:1]                     | passed | 0.00069 seconds |
./spec/better_service/workflow/execution_spec.rb[1:5:2]                     | passed | 0.00087 seconds |
./spec/better_service/workflow/execution_spec.rb[1:5:3]                     | passed | 0.00078 seconds |
./spec/better_service/workflow/execution_spec.rb[1:5:4]                     | passed | 0.00072 seconds |
./spec/better_service/workflow/execution_spec.rb[1:6:1]                     | passed | 0.00082 seconds |
./spec/better_service/workflow/result_builder_spec.rb[1:1:1]                | passed | 0.00022 seconds |
./spec/better_service/workflow/result_builder_spec.rb[1:1:2]                | passed | 0.00022 seconds |
./spec/better_service/workflow/result_builder_spec.rb[1:1:3]                | passed | 0.00022 seconds |
./spec/better_service/workflow/result_builder_spec.rb[1:1:4]                | passed | 0.00089 seconds |
./spec/better_service/workflow/result_builder_spec.rb[1:1:5]                | passed | 0.00025 seconds |
./spec/better_service/workflow/result_builder_spec.rb[1:1:6]                | passed | 0.00122 seconds |
./spec/better_service/workflow/result_builder_spec.rb[1:1:7]                | passed | 0.00053 seconds |
./spec/better_service/workflow/result_builder_spec.rb[1:1:8]                | passed | 0.00103 seconds |
./spec/better_service/workflow/result_builder_spec.rb[1:2:1]                | passed | 0.00026 seconds |
./spec/better_service/workflow/result_builder_spec.rb[1:2:2]                | passed | 0.00022 seconds |
./spec/better_service/workflow/result_builder_spec.rb[1:2:3]                | passed | 0.00022 seconds |
./spec/better_service/workflow/result_builder_spec.rb[1:2:4]                | passed | 0.00021 seconds |
./spec/better_service/workflow/result_builder_spec.rb[1:2:5]                | passed | 0.00023 seconds |
./spec/better_service/workflow/result_builder_spec.rb[1:2:6]                | passed | 0.00022 seconds |
./spec/better_service/workflow/result_builder_spec.rb[1:2:7]                | passed | 0.00032 seconds |
./spec/better_service/workflow/result_builder_spec.rb[1:2:8]                | passed | 0.00024 seconds |
./spec/better_service/workflow/result_builder_spec.rb[1:3:1]                | passed | 0.00039 seconds |
./spec/better_service/workflow/result_builder_spec.rb[1:3:2]                | passed | 0.00022 seconds |
./spec/better_service/workflow/result_builder_spec.rb[1:3:3]                | passed | 0.00031 seconds |
./spec/better_service/workflow/result_builder_spec.rb[1:3:4]                | passed | 0.00051 seconds |
./spec/better_service/workflow/rollback_support_spec.rb[1:1:1]              | passed | 0.00158 seconds |
./spec/better_service/workflow/rollback_support_spec.rb[1:1:2]              | passed | 0.00167 seconds |
./spec/better_service/workflow/rollback_support_spec.rb[1:1:3]              | passed | 0.00121 seconds |
./spec/better_service/workflow/rollback_support_spec.rb[1:2:1]              | passed | 0.0013 seconds  |
./spec/better_service/workflow/rollback_support_spec.rb[1:2:2]              | passed | 0.00155 seconds |
./spec/better_service/workflow/rollback_support_spec.rb[1:3:1]              | passed | 0.00119 seconds |
./spec/better_service/workflow/rollback_support_spec.rb[1:3:2]              | passed | 0.00131 seconds |
./spec/better_service/workflow/rollback_support_spec.rb[1:3:3]              | passed | 0.00173 seconds |
./spec/better_service/workflow/rollback_support_spec.rb[1:4:1]              | passed | 0.00198 seconds |
./spec/better_service/workflow/rollback_support_spec.rb[1:5:1]              | passed | 0.00321 seconds |
./spec/better_service/workflow/rollback_support_spec.rb[1:6:1]              | passed | 0.00153 seconds |
./spec/better_service/workflow/rollback_support_spec.rb[1:7:1]              | passed | 0.00136 seconds |
./spec/better_service/workflow/rollback_support_spec.rb[1:8:1]              | passed | 0.00124 seconds |
./spec/better_service/workflow/step_spec.rb[1:1:1]                          | passed | 0.00069 seconds |
./spec/better_service/workflow/step_spec.rb[1:1:2]                          | passed | 0.00104 seconds |
./spec/better_service/workflow/step_spec.rb[1:2:1]                          | passed | 0.0006 seconds  |
./spec/better_service/workflow/step_spec.rb[1:2:2]                          | passed | 0.00068 seconds |
./spec/better_service/workflow/step_spec.rb[1:3:1]                          | passed | 0.00092 seconds |
./spec/better_service/workflow/step_spec.rb[1:3:2]                          | passed | 0.00107 seconds |
./spec/better_service/workflow/step_spec.rb[1:4:1]                          | passed | 0.00062 seconds |
./spec/better_service/workflow/step_spec.rb[1:4:2]                          | passed | 0.00102 seconds |
./spec/better_service/workflow_spec.rb[1:1:1]                               | passed | 0.00353 seconds |
./spec/better_service/workflow_spec.rb[1:1:2]                               | passed | 0.00154 seconds |
./spec/better_service/workflow_spec.rb[1:1:3]                               | passed | 0.0011 seconds  |
./spec/better_service/workflow_spec.rb[1:2:1]                               | passed | 0.00071 seconds |
./spec/better_service/workflow_spec.rb[1:3:1]                               | passed | 0.00111 seconds |
./spec/better_service/workflow_spec.rb[1:3:2]                               | passed | 0.0006 seconds  |
./spec/better_service/workflow_spec.rb[1:4:1]                               | passed | 0.00146 seconds |
./spec/better_service/workflow_spec.rb[1:5:1]                               | passed | 0.00077 seconds |
./spec/better_service/workflow_spec.rb[1:5:2]                               | passed | 0.0008 seconds  |
./spec/better_service/workflow_spec.rb[1:6:1]                               | passed | 0.00119 seconds |
./spec/better_service/workflow_spec.rb[1:6:2]                               | passed | 0.00116 seconds |
./spec/cache/cache_edge_cases_spec.rb[1:1:1]                                | passed | 0.00097 seconds |
./spec/cache/cache_edge_cases_spec.rb[1:1:2]                                | passed | 0.00017 seconds |
./spec/cache/cache_edge_cases_spec.rb[1:1:3]                                | passed | 0.00023 seconds |
./spec/cache/cache_edge_cases_spec.rb[1:1:4]                                | passed | 0.00017 seconds |
./spec/cache/cache_edge_cases_spec.rb[1:2:1]                                | passed | 0.00069 seconds |
./spec/cache/cache_edge_cases_spec.rb[1:2:2]                                | passed | 0.00071 seconds |
./spec/cache/cache_edge_cases_spec.rb[1:2:3]                                | passed | 0.00081 seconds |
./spec/cache/cache_edge_cases_spec.rb[1:3:1]                                | passed | 0.00151 seconds |
./spec/cache/cache_edge_cases_spec.rb[1:3:2]                                | passed | 0.00082 seconds |
./spec/cache/cache_edge_cases_spec.rb[1:4:1]                                | passed | 0.00156 seconds |
./spec/cache/cache_edge_cases_spec.rb[1:4:2]                                | passed | 0.00074 seconds |
./spec/cache/cache_edge_cases_spec.rb[1:5:1]                                | passed | 0.00455 seconds |
./spec/cache/cache_edge_cases_spec.rb[1:5:2]                                | passed | 0.00064 seconds |
./spec/cache/cache_edge_cases_spec.rb[1:5:3]                                | passed | 0.00025 seconds |
./spec/cache/cache_edge_cases_spec.rb[1:5:4]                                | passed | 0.00028 seconds |
./spec/cache/cache_edge_cases_spec.rb[1:5:5]                                | passed | 0.00137 seconds |
./spec/cache/cache_invalidation_spec.rb[1:1:1]                              | passed | 1.5 seconds     |
./spec/cache/cache_invalidation_spec.rb[1:1:2]                              | passed | 1.54 seconds    |
./spec/cache/cache_invalidation_spec.rb[1:2:1]                              | passed | 0.00022 seconds |
./spec/cache/cache_invalidation_spec.rb[1:2:2]                              | passed | 0.00023 seconds |
./spec/cache/cache_invalidation_spec.rb[1:3:1]                              | passed | 0.00047 seconds |
./spec/cache/cache_invalidation_spec.rb[1:3:2]                              | passed | 0.00026 seconds |
./spec/cache/cache_invalidation_spec.rb[1:4:1]                              | passed | 0.00057 seconds |
./spec/cache/cache_invalidation_spec.rb[1:4:2]                              | passed | 0.00055 seconds |
./spec/cache/cache_invalidation_spec.rb[1:5:1]                              | passed | 0.00061 seconds |
./spec/cache/cache_invalidation_spec.rb[1:5:2]                              | passed | 0.00061 seconds |
./spec/cache/cache_invalidation_spec.rb[1:6:1]                              | passed | 0.0009 seconds  |
./spec/cache/cache_invalidation_spec.rb[1:7:1]                              | passed | 0.00025 seconds |
./spec/cache/cache_invalidation_spec.rb[1:7:2]                              | passed | 0.00027 seconds |
./spec/cache/cache_invalidation_spec.rb[1:8:1]                              | passed | 0.00119 seconds |
./spec/cache/cache_invalidation_spec.rb[1:8:2]                              | passed | 0.00174 seconds |
./spec/cache/cache_invalidation_spec.rb[1:8:3]                              | passed | 0.0008 seconds  |
./spec/cache/cache_service_async_spec.rb[1:1:1]                             | passed | 0.00029 seconds |
./spec/cache/cache_service_async_spec.rb[1:1:2]                             | passed | 0.00029 seconds |
./spec/cache/cache_service_async_spec.rb[1:1:3]                             | passed | 0.0003 seconds  |
./spec/cache/cache_service_async_spec.rb[1:1:4]                             | passed | 0.00038 seconds |
./spec/cache/cache_service_async_spec.rb[1:1:5]                             | passed | 0.00029 seconds |
./spec/cache/cache_service_async_spec.rb[1:1:6]                             | passed | 0.00032 seconds |
./spec/cache/cache_service_async_spec.rb[1:2:1]                             | passed | 0.00038 seconds |
./spec/cache/cache_service_async_spec.rb[1:2:2]                             | passed | 0.00031 seconds |
./spec/cache/cache_service_async_spec.rb[1:2:3]                             | passed | 0.00042 seconds |
./spec/cache/cache_service_async_spec.rb[1:2:4]                             | passed | 0.00199 seconds |
./spec/cache/cache_service_async_spec.rb[1:2:5]                             | passed | 0.00026 seconds |
./spec/cache/cache_service_async_spec.rb[1:3:1]                             | passed | 0.0024 seconds  |
./spec/cache/cache_service_async_spec.rb[1:3:2]                             | passed | 0.00028 seconds |
./spec/cache/cache_service_async_spec.rb[1:3:3]                             | passed | 0.00026 seconds |
./spec/cache/cache_service_async_spec.rb[1:4:1]                             | passed | 0.00046 seconds |
./spec/cache/cache_service_async_spec.rb[1:4:2]                             | passed | 0.00045 seconds |
./spec/cache/cache_service_async_spec.rb[1:5:1]                             | passed | 0.00056 seconds |
./spec/cache/cache_service_async_spec.rb[1:5:2]                             | passed | 0.0003 seconds  |
./spec/cache/cache_service_async_spec.rb[1:6:1]                             | passed | 0.00066 seconds |
./spec/cache/cache_service_async_spec.rb[1:7:1]                             | passed | 0.00072 seconds |
./spec/cache/cache_service_integration_spec.rb[1:1:1]                       | passed | 0.00029 seconds |
./spec/cache/cache_service_integration_spec.rb[1:1:2]                       | passed | 0.00025 seconds |
./spec/cache/cache_service_integration_spec.rb[1:1:3]                       | passed | 0.00026 seconds |
./spec/cache/cache_service_integration_spec.rb[1:2:1]                       | passed | 0.00028 seconds |
./spec/cache/cache_service_integration_spec.rb[1:2:2]                       | passed | 0.00026 seconds |
./spec/cache/cache_service_integration_spec.rb[1:3:1]                       | passed | 0.00032 seconds |
./spec/cache/cache_service_integration_spec.rb[1:4:1]                       | passed | 0.00028 seconds |
./spec/cache/cache_service_integration_spec.rb[1:4:2]                       | passed | 0.00027 seconds |
./spec/cache/cache_service_integration_spec.rb[1:5:1]                       | passed | 0.00032 seconds |
./spec/cache/cache_service_integration_spec.rb[1:6:1]                       | passed | 0.00032 seconds |
./spec/cache/cache_service_integration_spec.rb[1:7:1]                       | passed | 0.00023 seconds |
./spec/cache/cache_service_integration_spec.rb[1:7:2]                       | passed | 0.00031 seconds |
./spec/cache/cache_service_spec.rb[1:1:1]                                   | passed | 0.00022 seconds |
./spec/cache/cache_service_spec.rb[1:1:2]                                   | passed | 0.0002 seconds  |
./spec/cache/cache_service_spec.rb[1:1:3]                                   | passed | 0.00017 seconds |
./spec/cache/cache_service_spec.rb[1:1:4]                                   | passed | 0.00018 seconds |
./spec/cache/cache_service_spec.rb[1:1:5]                                   | passed | 0.0002 seconds  |
./spec/cache/cache_service_spec.rb[1:1:6]                                   | passed | 0.00019 seconds |
./spec/cache/cache_service_spec.rb[1:1:7]                                   | passed | 0.00029 seconds |
./spec/cache/cache_service_spec.rb[1:2:1]                                   | passed | 0.00024 seconds |
./spec/cache/cache_service_spec.rb[1:2:2]                                   | passed | 0.00019 seconds |
./spec/cache/cache_service_spec.rb[1:2:3]                                   | passed | 0.00021 seconds |
./spec/cache/cache_service_spec.rb[1:2:4]                                   | passed | 0.00032 seconds |
./spec/cache/cache_service_spec.rb[1:3:1]                                   | passed | 0.00023 seconds |
./spec/cache/cache_service_spec.rb[1:3:2]                                   | passed | 0.00021 seconds |
./spec/cache/cache_service_spec.rb[1:3:3]                                   | passed | 0.00018 seconds |
./spec/cache/cache_service_spec.rb[1:3:4]                                   | passed | 0.00028 seconds |
./spec/cache/cache_service_spec.rb[1:4:1]                                   | passed | 0.00039 seconds |
./spec/cache/cache_service_spec.rb[1:4:2]                                   | passed | 0.00021 seconds |
./spec/cache/cache_service_spec.rb[1:4:3]                                   | passed | 0.00032 seconds |
./spec/cache/cache_service_spec.rb[1:4:4]                                   | passed | 0.00019 seconds |
./spec/cache/cache_service_spec.rb[1:5:1]                                   | passed | 0.00085 seconds |
./spec/cache/cache_service_spec.rb[1:5:2]                                   | passed | 0.00026 seconds |
./spec/cache/cache_service_spec.rb[1:6:1]                                   | passed | 0.00034 seconds |
./spec/cache/cache_service_spec.rb[1:6:2]                                   | passed | 0.00021 seconds |
./spec/cache/cache_service_spec.rb[1:6:3]                                   | passed | 0.00024 seconds |
./spec/cache/cache_service_spec.rb[1:6:4]                                   | passed | 0.00023 seconds |
./spec/cache/cache_service_spec.rb[1:6:5]                                   | passed | 0.00024 seconds |
./spec/cache/cache_service_spec.rb[1:6:6]                                   | passed | 0.00026 seconds |
./spec/cache/cache_service_spec.rb[1:6:7]                                   | passed | 0.00022 seconds |
./spec/cache/cache_service_spec.rb[1:7:1]                                   | passed | 0.00019 seconds |
./spec/cache/cache_service_spec.rb[1:7:2]                                   | passed | 0.00018 seconds |
./spec/cache/cache_service_spec.rb[1:7:3]                                   | passed | 0.00021 seconds |
./spec/cache/cache_service_spec.rb[1:7:4]                                   | passed | 0.00019 seconds |
./spec/cache/cache_service_spec.rb[1:7:5]                                   | passed | 0.00019 seconds |
./spec/cache/cache_service_spec.rb[1:8:1]                                   | passed | 0.00026 seconds |
./spec/cache/cache_service_spec.rb[1:8:2]                                   | passed | 0.00053 seconds |
./spec/cache/cache_service_spec.rb[1:8:3]                                   | passed | 0.00019 seconds |
./spec/cache/cache_service_spec.rb[1:9:1:1]                                 | passed | 0.00021 seconds |
./spec/cache/cache_service_spec.rb[1:9:1:2]                                 | passed | 0.0002 seconds  |
./spec/cache/cache_service_spec.rb[1:9:1:3]                                 | passed | 0.0002 seconds  |
./spec/cache/cache_service_spec.rb[1:9:2:1]                                 | passed | 0.0002 seconds  |
./spec/cache/cache_service_spec.rb[1:9:2:2]                                 | passed | 0.00022 seconds |
./spec/cache/cache_service_spec.rb[1:9:3:1]                                 | passed | 0.00021 seconds |
./spec/cache/cache_service_spec.rb[1:9:3:2]                                 | passed | 0.00019 seconds |
./spec/cache/cache_service_spec.rb[1:9:3:3]                                 | passed | 0.00022 seconds |
./spec/cache/cache_service_spec.rb[1:9:3:4]                                 | passed | 0.0002 seconds  |
./spec/cache/cache_service_spec.rb[1:10:1]                                  | passed | 0.00019 seconds |
./spec/cache/cache_service_spec.rb[1:10:2]                                  | passed | 0.00019 seconds |
./spec/cache/cache_service_spec.rb[1:11:1]                                  | passed | 0.00036 seconds |
./spec/cache/cache_service_spec.rb[1:12:1]                                  | passed | 0.00029 seconds |
./spec/cache/cache_service_spec.rb[1:12:2]                                  | passed | 0.00027 seconds |
./spec/cache/cache_service_spec.rb[1:13:1]                                  | passed | 0.00053 seconds |
./spec/cache/cache_service_spec.rb[1:13:2]                                  | passed | 0.00034 seconds |
./spec/cache/cache_service_spec.rb[1:13:3]                                  | passed | 0.00023 seconds |
./spec/concerns/authorizable_spec.rb[1:1:1]                                 | passed | 0.00064 seconds |
./spec/concerns/authorizable_spec.rb[1:2:1]                                 | passed | 0.00068 seconds |
./spec/concerns/authorizable_spec.rb[1:2:2]                                 | passed | 0.0008 seconds  |
./spec/concerns/authorizable_spec.rb[1:3:1]                                 | passed | 0.00057 seconds |
./spec/concerns/authorizable_spec.rb[1:4:1]                                 | passed | 0.00061 seconds |
./spec/concerns/authorizable_spec.rb[1:4:2]                                 | passed | 0.0006 seconds  |
./spec/concerns/authorizable_spec.rb[1:5:1]                                 | passed | 0.00062 seconds |
./spec/concerns/authorizable_spec.rb[1:6:1]                                 | passed | 0.00065 seconds |
./spec/concerns/authorizable_spec.rb[1:7:1]                                 | passed | 0.00071 seconds |
./spec/concerns/authorizable_spec.rb[1:8:1]                                 | passed | 0.00074 seconds |
./spec/concerns/authorizable_spec.rb[1:9:1]                                 | passed | 0.00093 seconds |
./spec/concerns/authorizable_spec.rb[1:10:1]                                | passed | 0.00081 seconds |
./spec/concerns/authorizable_spec.rb[1:11:1]                                | passed | 0.00069 seconds |
./spec/concerns/authorizable_spec.rb[1:11:2]                                | passed | 0.00062 seconds |
./spec/concerns/authorizable_spec.rb[1:11:3]                                | passed | 0.00061 seconds |
./spec/concerns/transactional_spec.rb[1:1:1]                                | passed | 0.00076 seconds |
./spec/concerns/transactional_spec.rb[1:1:2]                                | passed | 0.00099 seconds |
./spec/concerns/transactional_spec.rb[1:2:1]                                | passed | 0.00214 seconds |
./spec/concerns/transactional_spec.rb[1:2:2]                                | passed | 0.00192 seconds |
./spec/concerns/transactional_spec.rb[1:3:1]                                | passed | 0.00268 seconds |
./spec/concerns/transactional_spec.rb[1:4:1]                                | passed | 0.00407 seconds |
./spec/concerns/transactional_spec.rb[1:4:2]                                | passed | 0.00251 seconds |
./spec/concerns/transactional_spec.rb[1:5:1]                                | passed | 0.00097 seconds |
./spec/examples/workflow_branching_examples_spec.rb[1:1:1]                  | passed | 0.00103 seconds |
./spec/examples/workflow_branching_examples_spec.rb[1:2:1]                  | passed | 0.00068 seconds |
./spec/examples/workflow_branching_examples_spec.rb[1:3:1]                  | passed | 0.00182 seconds |
./spec/examples/workflow_branching_examples_spec.rb[1:4:1]                  | passed | 0.00161 seconds |
./spec/generators/better_service/install_generator_spec.rb[1:1:1]           | passed | 0.00191 seconds |
./spec/generators/better_service/install_generator_spec.rb[1:1:2]           | passed | 0.00173 seconds |
./spec/generators/better_service/install_generator_spec.rb[1:2:1]           | passed | 0.00193 seconds |
./spec/generators/better_service/install_generator_spec.rb[1:2:2]           | passed | 0.00196 seconds |
./spec/generators/better_service/locale_generator_spec.rb[1:1:1]            | passed | 0.00207 seconds |
./spec/generators/better_service/locale_generator_spec.rb[1:1:2]            | passed | 0.00677 seconds |
./spec/generators/better_service/locale_generator_spec.rb[1:1:3]            | passed | 0.00234 seconds |
./spec/generators/better_service/locale_generator_spec.rb[1:1:4]            | passed | 0.00275 seconds |
./spec/generators/better_service/locale_generator_spec.rb[1:1:5]            | passed | 0.00164 seconds |
./spec/generators/better_service/presenter_generator_spec.rb[1:1:1]         | passed | 0.0024 seconds  |
./spec/generators/better_service/presenter_generator_spec.rb[1:1:2]         | passed | 0.00246 seconds |
./spec/generators/better_service/presenter_generator_spec.rb[1:1:3]         | passed | 0.0024 seconds  |
./spec/generators/better_service/presenter_generator_spec.rb[1:1:4]         | passed | 0.00244 seconds |
./spec/generators/better_service/presenter_generator_spec.rb[1:1:5]         | passed | 0.00229 seconds |
./spec/generators/better_service/presenter_generator_spec.rb[1:2:1]         | passed | 0.00269 seconds |
./spec/generators/better_service/presenter_generator_spec.rb[1:2:2]         | passed | 0.00222 seconds |
./spec/generators/serviceable/action_generator_spec.rb[1:1:1]               | passed | 0.00208 seconds |
./spec/generators/serviceable/action_generator_spec.rb[1:1:2]               | passed | 0.00292 seconds |
./spec/generators/serviceable/action_generator_spec.rb[1:1:3]               | passed | 0.00587 seconds |
./spec/generators/serviceable/action_generator_spec.rb[1:1:4]               | passed | 0.00236 seconds |
./spec/generators/serviceable/action_generator_spec.rb[1:1:5]               | passed | 0.00271 seconds |
./spec/generators/serviceable/action_generator_spec.rb[1:2:1]               | passed | 0.00216 seconds |
./spec/generators/serviceable/action_generator_spec.rb[1:2:2]               | passed | 0.0023 seconds  |
./spec/generators/serviceable/action_generator_spec.rb[1:3:1]               | passed | 0.00212 seconds |
./spec/generators/serviceable/create_generator_spec.rb[1:1:1]               | passed | 0.01415 seconds |
./spec/generators/serviceable/create_generator_spec.rb[1:1:2]               | passed | 0.00223 seconds |
./spec/generators/serviceable/create_generator_spec.rb[1:1:3]               | passed | 0.00237 seconds |
./spec/generators/serviceable/create_generator_spec.rb[1:1:4]               | passed | 0.00254 seconds |
./spec/generators/serviceable/create_generator_spec.rb[1:1:5]               | passed | 0.00234 seconds |
./spec/generators/serviceable/destroy_generator_spec.rb[1:1:1]              | passed | 0.00303 seconds |
./spec/generators/serviceable/destroy_generator_spec.rb[1:1:2]              | passed | 0.0026 seconds  |
./spec/generators/serviceable/destroy_generator_spec.rb[1:1:3]              | passed | 0.00261 seconds |
./spec/generators/serviceable/destroy_generator_spec.rb[1:1:4]              | passed | 0.00629 seconds |
./spec/generators/serviceable/destroy_generator_spec.rb[1:1:5]              | passed | 0.00255 seconds |
./spec/generators/serviceable/index_generator_spec.rb[1:1:1]                | passed | 0.0027 seconds  |
./spec/generators/serviceable/index_generator_spec.rb[1:1:2]                | passed | 0.00247 seconds |
./spec/generators/serviceable/index_generator_spec.rb[1:1:3]                | passed | 0.00288 seconds |
./spec/generators/serviceable/index_generator_spec.rb[1:1:4]                | passed | 0.00229 seconds |
./spec/generators/serviceable/index_generator_spec.rb[1:1:5]                | passed | 0.00248 seconds |
./spec/generators/serviceable/index_generator_spec.rb[1:1:6]                | passed | 0.00264 seconds |
./spec/generators/serviceable/index_generator_spec.rb[1:1:7]                | passed | 0.00245 seconds |
./spec/generators/serviceable/index_generator_spec.rb[1:2:1]                | passed | 0.00254 seconds |
./spec/generators/serviceable/show_generator_spec.rb[1:1:1]                 | passed | 0.00198 seconds |
./spec/generators/serviceable/show_generator_spec.rb[1:1:2]                 | passed | 0.00204 seconds |
./spec/generators/serviceable/show_generator_spec.rb[1:1:3]                 | passed | 0.00251 seconds |
./spec/generators/serviceable/show_generator_spec.rb[1:1:4]                 | passed | 0.00204 seconds |
./spec/generators/serviceable/show_generator_spec.rb[1:1:5]                 | passed | 0.00196 seconds |
./spec/generators/serviceable/update_generator_spec.rb[1:1:1]               | passed | 0.00264 seconds |
./spec/generators/serviceable/update_generator_spec.rb[1:1:2]               | passed | 0.00211 seconds |
./spec/generators/serviceable/update_generator_spec.rb[1:1:3]               | passed | 0.0025 seconds  |
./spec/generators/serviceable/update_generator_spec.rb[1:1:4]               | passed | 0.00229 seconds |
./spec/generators/serviceable/update_generator_spec.rb[1:1:5]               | passed | 0.00258 seconds |
./spec/instrumentation_spec.rb[1:1:1]                                       | passed | 0.00056 seconds |
./spec/instrumentation_spec.rb[1:1:2]                                       | passed | 0.00531 seconds |
./spec/instrumentation_spec.rb[1:1:3]                                       | passed | 0.005 seconds   |
./spec/instrumentation_spec.rb[1:2:1]                                       | passed | 0.00339 seconds |
./spec/instrumentation_spec.rb[1:2:2]                                       | passed | 0.00031 seconds |
./spec/instrumentation_spec.rb[1:2:3]                                       | passed | 0.0004 seconds  |
./spec/instrumentation_spec.rb[1:2:4]                                       | passed | 0.00439 seconds |
./spec/instrumentation_spec.rb[1:3:1]                                       | passed | 0.00036 seconds |
./spec/instrumentation_spec.rb[1:3:2]                                       | passed | 0.00025 seconds |
./spec/instrumentation_spec.rb[1:3:3]                                       | passed | 0.00034 seconds |
./spec/instrumentation_spec.rb[1:4:1]                                       | passed | 0.00043 seconds |
./spec/instrumentation_spec.rb[1:4:2]                                       | passed | 0.00076 seconds |
./spec/instrumentation_spec.rb[1:5:1]                                       | passed | 0.01302 seconds |
./spec/instrumentation_spec.rb[1:5:2]                                       | passed | 0.00081 seconds |
./spec/instrumentation_spec.rb[1:6:1]                                       | passed | 0.00045 seconds |
./spec/instrumentation_spec.rb[1:6:2]                                       | passed | 0.00095 seconds |
./spec/instrumentation_spec.rb[1:7:1]                                       | passed | 0.00039 seconds |
./spec/instrumentation_spec.rb[1:7:2]                                       | passed | 0.00049 seconds |
./spec/instrumentation_spec.rb[1:8:1]                                       | passed | 0.00041 seconds |
./spec/instrumentation_spec.rb[1:8:2]                                       | passed | 0.01145 seconds |
./spec/integration/product_services_integration_spec.rb[1:1:1]              | passed | 0.00433 seconds |
./spec/integration/product_services_integration_spec.rb[1:1:2]              | passed | 0.00512 seconds |
./spec/integration/product_services_integration_spec.rb[1:1:3]              | passed | 0.06414 seconds |
./spec/integration/product_services_integration_spec.rb[1:2:1]              | passed | 0.06388 seconds |
./spec/integration/product_services_integration_spec.rb[1:2:2]              | passed | 0.00676 seconds |
./spec/integration/product_services_integration_spec.rb[1:3:1]              | passed | 0.00358 seconds |
./spec/integration/product_services_integration_spec.rb[1:3:2]              | passed | 0.00158 seconds |
./spec/integration/product_services_integration_spec.rb[1:4:1]              | passed | 0.00534 seconds |
./spec/integration/product_services_integration_spec.rb[1:4:2]              | passed | 0.00303 seconds |
./spec/integration/product_services_integration_spec.rb[1:5:1]              | passed | 0.00281 seconds |
./spec/integration/product_services_integration_spec.rb[1:6:1]              | passed | 0.00494 seconds |
./spec/integration/product_services_integration_spec.rb[1:7:1]              | passed | 0.00633 seconds |
./spec/integration/product_services_integration_spec.rb[1:8:1]              | passed | 0.00346 seconds |
./spec/integration/product_services_integration_spec.rb[1:8:2]              | passed | 0.00305 seconds |
./spec/integration/product_services_integration_spec.rb[1:8:3]              | passed | 0.00633 seconds |
./spec/integration/product_services_integration_spec.rb[1:8:4]              | passed | 0.00419 seconds |
./spec/integration/repository_integration_spec.rb[1:1:1:1]                  | passed | 0.00467 seconds |
./spec/integration/repository_integration_spec.rb[1:1:1:2]                  | passed | 0.00431 seconds |
./spec/integration/repository_integration_spec.rb[1:1:2:1]                  | passed | 0.00438 seconds |
./spec/integration/repository_integration_spec.rb[1:1:2:2]                  | passed | 0.00432 seconds |
./spec/integration/repository_integration_spec.rb[1:1:3:1]                  | passed | 0.0047 seconds  |
./spec/integration/repository_integration_spec.rb[1:1:4:1]                  | passed | 0.00447 seconds |
./spec/integration/repository_integration_spec.rb[1:1:5:1]                  | passed | 0.00718 seconds |
./spec/integration/repository_integration_spec.rb[1:1:6:1]                  | passed | 0.00452 seconds |
./spec/integration/repository_integration_spec.rb[1:2:1:1]                  | passed | 0.00416 seconds |
./spec/integration/repository_integration_spec.rb[1:2:2:1]                  | passed | 0.00499 seconds |
./spec/integration/repository_integration_spec.rb[1:2:3:1]                  | passed | 0.00476 seconds |
./spec/integration/repository_integration_spec.rb[1:2:3:2]                  | passed | 0.00448 seconds |
./spec/integration/repository_integration_spec.rb[1:2:4:1]                  | passed | 0.00462 seconds |
./spec/integration/repository_integration_spec.rb[1:2:4:2]                  | passed | 0.00671 seconds |
./spec/integration/repository_integration_spec.rb[1:2:5:1]                  | passed | 0.00431 seconds |
./spec/integration/repository_integration_spec.rb[1:2:5:2]                  | passed | 0.00446 seconds |
./spec/integration/repository_integration_spec.rb[1:2:6:1]                  | passed | 0.00435 seconds |
./spec/integration/repository_integration_spec.rb[1:3:1]                    | passed | 0.0041 seconds  |
./spec/integration/repository_integration_spec.rb[1:3:2]                    | passed | 0.00438 seconds |
./spec/integration/repository_integration_spec.rb[1:3:3]                    | passed | 0.00761 seconds |
./spec/integration/repository_integration_spec.rb[1:3:4]                    | passed | 0.00579 seconds |
./spec/integration/repository_integration_spec.rb[1:3:5]                    | passed | 0.00461 seconds |
./spec/integration/repository_integration_spec.rb[1:3:6]                    | passed | 0.00393 seconds |
./spec/integration/repository_integration_spec.rb[1:3:7]                    | passed | 0.0076 seconds  |
./spec/integration/repository_integration_spec.rb[1:3:8]                    | passed | 0.00475 seconds |
